PROMPTTYPE,Index,Requirement,Ground Truth,Response,Equivalent
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_4 & F(prop_3))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_3 & F(prop_4))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_4 & F(prop_3))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_3 & F(prop_4))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_3 & F(prop_4))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_4 & F(prop_3))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_3 & F(prop_4))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_3 & F(prop_4))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_3 & F(prop_4))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_3 & F(prop_4))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_3 & F(prop_4))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_4 & F(prop_3))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_3 & F(prop_4))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_3 & F(prop_4))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_4 & F(prop_3))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_3 & F(prop_4))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_3 & F(prop_4))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_3 & F(prop_4))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_3 & F(prop_4))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_3 & F(prop_4))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_3 & F(prop_4))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_4 & F(prop_3))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_4 & F(prop_3))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_3 & F(prop_4))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_4 & F(prop_3))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_4 & F(prop_3))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_4 & F(prop_3))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_3 & F(prop_4))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_4 & F(prop_3))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_4 & F(prop_3))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_3 & F(prop_4))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_4 & F(prop_3))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_4 & F(prop_3))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_3 & F(prop_4))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_3 & F(prop_4))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_3 & F(prop_4))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_3 & F(prop_4))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_4 & F(prop_3))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_3 & F(prop_4))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_3 & F(prop_4))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_4 & F(prop_3))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_3 & F(prop_4))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_3 & F(prop_4))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_4 & F(prop_3))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_3 & F(prop_4))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_3 & F(prop_4))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_3 & F(prop_4))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_3 & F(prop_4))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_3 & F(prop_4))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_3 & F(prop_4))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_3 & F(prop_4))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_3 & F(prop_4))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_3 & F(prop_4))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_3 & F(prop_4))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_3 & F(prop_4))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_3 & F(prop_4))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_3 & F(prop_4))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_3 & F(prop_4))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_3 & F(prop_4))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_3 & F(prop_4))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_3 & F(prop_4))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_3 & F(prop_4))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_3 & F(prop_4))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_3 & F(prop_4))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_4 & F(prop_3))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_3 & F(prop_4))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_3 & F(prop_4))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_4 & F(prop_3))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_3 & F(prop_4))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_3 & F(prop_4))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_3 & F(prop_4))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_3 & F(prop_4))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_3 & F(prop_4))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_3 & F(prop_4))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_3 & F(prop_4))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_3 & F(prop_4))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_3 & F(prop_4))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_3 & F(prop_4))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_3 & F(prop_4))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_3 & F(prop_4))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_4 & F(prop_3))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_3 & F(prop_4))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_3 & F(prop_4))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_4 & F(prop_3))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_3 & F(prop_4))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_3 & F(prop_4))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_3 & F(prop_4))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_3 & F(prop_4))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_4 & F(prop_3))),False
ADARULE,73,"As soon as ( prop_2 ) or ( prop_1 ) then all of the following conditions hold : there will exist a certain time instant in the future before the end of the execution finally , at which the event that ( prop_3 ) , before this ( prop_4 ) .",G((prop_1 | prop_2) -> (prop_3 U prop_4)),G((prop_2 | prop_1) -> F(prop_3 & F(prop_4))),False
